"region","gcam.consumer","subregional.population.share","subregional.income.share","year"
"Africa_Northern","d6",0.1,0.086599145,2035
"South America_Southern","d5",0.1,0.064375064,2035
"South Asia","d6",0.1,0.082740067,2035
"Taiwan","d1",0.1,0.043854519,2035
"South America_Northern","d4",0.1,0.068816827,2035
"Middle East","d5",0.1,0.067412231,2035
"Indonesia","d7",0.1,0.094751633,2035
"Europe_Eastern","d4",0.1,0.073178145,2035
"Southeast Asia","d7",0.1,0.103703753,2035
"Argentina","d2",0.1,0.045710499,2035
"Africa_Northern","d7",0.1,0.096983619,2035
"Europe_Non_EU","d3",0.1,0.052841196,2035
"Central Asia","d6",0.1,0.080781583,2035
"Mexico","d4",0.1,0.057209387,2035
"China","d2",0.1,0.049023594,2035
"Brazil","d6",0.1,0.075217123,2035
"South America_Northern","d5",0.1,0.07687416,2035
"Europe_Eastern","d5",0.1,0.080021519,2035
"South Asia","d7",0.1,0.09436871,2035
"Middle East","d6",0.1,0.076949846,2035
"Colombia","d7",0.1,0.089190836,2035
"India","d9",0.1,0.150324595,2035
"Indonesia","d8",0.1,0.111819341,2035
"USA","d1",0.1,0.024617393,2035
"Europe_Eastern","d6",0.1,0.088622353,2035
"Africa_Northern","d8",0.1,0.11252098,2035
"South Africa","d7",0.1,0.077204522,2035
"South America_Southern","d6",0.1,0.077741103,2035
"Japan","d1",0.1,0.037558916,2035
"South America_Northern","d6",0.1,0.085802049,2035
"Mexico","d5",0.1,0.06618347,2035
"Europe_Non_EU","d4",0.1,0.061380318,2035
"Argentina","d3",0.1,0.055243973,2035
"Middle East","d7",0.1,0.090715016,2035
"Russia","d1",0.1,0.036745254,2035
"Central Asia","d7",0.1,0.107265027,2035
"South Asia","d8",0.1,0.110880756,2035
"China","d3",0.1,0.058672457,2035
"Brazil","d7",0.1,0.090102852,2035
"Southeast Asia","d8",0.1,0.137470509,2035
"South America_Northern","d7",0.1,0.096864766,2035
"Taiwan","d2",0.1,0.062524489,2035
"Colombia","d8",0.1,0.110748689,2035
"South America_Southern","d7",0.1,0.094628158,2035
"Europe_Eastern","d7",0.1,0.099652654,2035
"Europe_Non_EU","d5",0.1,0.070231958,2035
"Mexico","d6",0.1,0.076653231,2035
"Canada","d1",0.1,0.039156024,2035
"Africa_Northern","d9",0.1,0.14214997,2035
"Argentina","d4",0.1,0.063829604,2035
"Central America and Caribbean","d9",0.1,0.178194543,2035
"Indonesia","d9",0.1,0.142776604,2035
"China","d4",0.1,0.067158574,2035
"EU-12","d2",0.1,0.056816489,2035
"Middle East","d8",0.1,0.115210836,2035
"EU-15","d2",0.1,0.05352052,2035
"Australia_NZ","d1",0.1,0.037183984,2035
"Europe_Non_EU","d6",0.1,0.080270893,2035
"South America_Northern","d8",0.1,0.112256884,2035
"Taiwan","d3",0.1,0.072222695,2035
"South Africa","d8",0.1,0.10433104,2035
"Brazil","d8",0.1,0.111720438,2035
"Argentina","d5",0.1,0.072558242,2035
"South Asia","d9",0.1,0.141244622,2035
"Europe_Eastern","d8",0.1,0.115705072,2035
"South America_Southern","d8",0.1,0.118679712,2035
"China","d5",0.1,0.07562271,2035
"Mexico","d7",0.1,0.09029586,2035
"Central Asia","d8",0.1,0.137945913,2035
"South Korea","d1",0.1,0.042117738,2035
"EU-12","d3",0.1,0.066988677,2035
"Taiwan","d4",0.1,0.079890199,2035
"Japan","d2",0.1,0.054883066,2035
"Southeast Asia","d9",0.1,0.166335217,2035
"Europe_Non_EU","d7",0.1,0.09320383,2035
"USA","d2",0.1,0.038866313,2035
"European Free Trade Association","d1",0.1,0.042231617,2035
"Russia","d2",0.1,0.053848581,2035
"Argentina","d6",0.1,0.082452321,2035
"Europe_Eastern","d9",0.1,0.160787929,2035
"China","d6",0.1,0.085072856,2035
"Colombia","d9",0.1,0.150300698,2035
"Middle East","d9",0.1,0.16377347,2035
"Taiwan","d5",0.1,0.086846394,2035
"EU-15","d3",0.1,0.06418499,2035
"South America_Northern","d9",0.1,0.139990156,2035
"Central America and Caribbean","d10",0.1,0.371372676,2035
"Mexico","d8",0.1,0.110155269,2035
"Taiwan","d6",0.1,0.094055308,2035
"Japan","d3",0.1,0.064591311,2035
"Canada","d2",0.1,0.056963169,2035
"EU-12","d4",0.1,0.076175709,2035
"Europe_Non_EU","d8",0.1,0.11133897,2035
"China","d7",0.1,0.096821493,2035
"Argentina","d7",0.1,0.094942687,2035
"Central Asia","d9",0.1,0.171593648,2035
"Brazil","d9",0.1,0.15095392,2035
"Russia","d3",0.1,0.0635205,2035
"Taiwan","d7",0.1,0.102396144,2035
"Southeast Asia","d10",0.1,0.32408319,2035
"EU-15","d4",0.1,0.073614675,2035
"USA","d3",0.1,0.048347469,2035
"Australia_NZ","d2",0.1,0.054431693,2035
"EU-12","d5",0.1,0.084056796,2035
"Japan","d4",0.1,0.072759411,2035
"South America_Southern","d9",0.1,0.164733859,2035
"South Africa","d9",0.1,0.156776722,2035
"Canada","d3",0.1,0.066782481,2035
"Russia","d4",0.1,0.071719381,2035
"China","d8",0.1,0.113175355,2035
"Taiwan","d8",0.1,0.113260762,2035
"South Korea","d2",0.1,0.060437954,2035
"EU-12","d6",0.1,0.093053323,2035
"Argentina","d8",0.1,0.112579605,2035
"Europe_Non_EU","d9",0.1,0.145467609,2035
"EU-15","d5",0.1,0.082286897,2035
"Japan","d5",0.1,0.080607892,2035
"Europe_Eastern","d10",0.1,0.216111745,2035
"India","d10",0.1,0.353859582,2035
"Africa_Northern","d10",0.1,0.256896216,2035
"European Free Trade Association","d2",0.1,0.058675142,2035
"Central Asia","d10",0.1,0.282343625,2035
"Australia_NZ","d3",0.1,0.064143512,2035
"USA","d4",0.1,0.057321291,2035
"Russia","d5",0.1,0.079650146,2035
"Canada","d4",0.1,0.074926011,2035
"Mexico","d9",0.1,0.146894536,2035
"EU-12","d7",0.1,0.103252148,2035
"Japan","d6",0.1,0.089124318,2035
"South Korea","d3",0.1,0.070156198,2035
"Taiwan","d9",0.1,0.132361008,2035
"EU-15","d6",0.1,0.091512234,2035
"South America_Southern","d10",0.1,0.331830459,2035
"Canada","d5",0.1,0.082647895,2035
"Russia","d6",0.1,0.088304882,2035
"Australia_NZ","d4",0.1,0.072344109,2035
"Indonesia","d10",0.1,0.295644215,2035
"EU-12","d8",0.1,0.116692627,2035
"China","d9",0.1,0.142245639,2035
"USA","d5",0.1,0.066786466,2035
"European Free Trade Association","d3",0.1,0.069368562,2035
"Japan","d7",0.1,0.099428704,2035
"South Korea","d4",0.1,0.077977371,2035
"Argentina","d9",0.1,0.144233063,2035
"EU-15","d7",0.1,0.102587403,2035
"Canada","d6",0.1,0.090925263,2035
"Australia_NZ","d5",0.1,0.080248343,2035
"Russia","d7",0.1,0.098840594,2035
"South Asia","d10",0.1,0.29419623,2035
"South Korea","d5",0.1,0.085194887,2035
"European Free Trade Association","d4",0.1,0.077943821,2035
"EU-12","d9",0.1,0.137244088,2035
"Japan","d8",0.1,0.113423725,2035
"USA","d6",0.1,0.077788684,2035
"Canada","d7",0.1,0.100799314,2035
"Australia_NZ","d6",0.1,0.088845065,2035
"EU-15","d8",0.1,0.116250222,2035
"Europe_Non_EU","d10",0.1,0.313194694,2035
"South Korea","d6",0.1,0.092778588,2035
"South America_Northern","d10",0.1,0.272938647,2035
"Russia","d8",0.1,0.113236054,2035
"European Free Trade Association","d5",0.1,0.085718076,2035
"Middle East","d10",0.1,0.305033777,2035
"Australia_NZ","d7",0.1,0.099268165,2035
"Canada","d8",0.1,0.114012708,2035
"EU-15","d9",0.1,0.140410149,2035
"South Korea","d7",0.1,0.101671417,2035
"European Free Trade Association","d6",0.1,0.093843271,2035
"USA","d7",0.1,0.091981618,2035
"Japan","d9",0.1,0.138116755,2035
"Colombia","d10",0.1,0.355917665,2035
"Taiwan","d10",0.1,0.212588482,2035
"EU-12","d10",0.1,0.225596669,2035
"South Korea","d8",0.1,0.113401527,2035
"European Free Trade Association","d7",0.1,0.103535284,2035
"Russia","d9",0.1,0.13873605,2035
"Australia_NZ","d8",0.1,0.113449944,2035
"Canada","d9",0.1,0.13703285,2035
"Brazil","d10",0.1,0.351186052,2035
"USA","d8",0.1,0.112384354,2035
"European Free Trade Association","d8",0.1,0.114193336,2035
"South Korea","d9",0.1,0.134006047,2035
"Australia_NZ","d9",0.1,0.138469394,2035
"European Free Trade Association","d9",0.1,0.134384872,2035
"EU-15","d10",0.1,0.237399178,2035
"China","d10",0.1,0.27940714,2035
"Mexico","d10",0.1,0.338721694,2035
"Argentina","d10",0.1,0.298256677,2035
"USA","d9",0.1,0.149128153,2035
"South Africa","d10",0.1,0.459232958,2035
"European Free Trade Association","d10",0.1,0.220106019,2035
"Japan","d10",0.1,0.249505902,2035
"Canada","d10",0.1,0.236754285,2035
"Russia","d10",0.1,0.255398558,2035
"South Korea","d10",0.1,0.222258273,2035
"Australia_NZ","d10",0.1,0.251615792,2035
"USA","d10",0.1,0.332778261,2035
"Africa_Western","d1",0.1,0.021585634,2040
"Africa_Eastern","d1",0.1,0.024170133,2040
"Africa_Southern","d1",0.1,0.024026858,2040
"Africa_Eastern","d2",0.1,0.034996619,2040
"Africa_Southern","d2",0.1,0.035424934,2040
"Africa_Western","d2",0.1,0.033312697,2040
"Africa_Eastern","d3",0.1,0.044415389,2040
"Africa_Eastern","d4",0.1,0.053592401,2040
"Africa_Southern","d3",0.1,0.046839281,2040
"Central America and Caribbean","d1",0.1,0.019637598,2040
"Africa_Western","d3",0.1,0.046283988,2040
"Pakistan","d1",0.1,0.041272365,2040
"Africa_Eastern","d5",0.1,0.063414037,2040
"Southeast Asia","d1",0.1,0.019919556,2040
"Africa_Southern","d4",0.1,0.05596681,2040
"South Africa","d1",0.1,0.012376963,2040
"India","d1",0.1,0.024259783,2040
"Central Asia","d1",0.1,0.022364484,2040
"Africa_Western","d4",0.1,0.056753849,2040
"Africa_Eastern","d6",0.1,0.073605054,2040
"Africa_Southern","d5",0.1,0.064626572,2040
"Africa_Eastern","d7",0.1,0.087922471,2040
"Pakistan","d2",0.1,0.059225007,2040
"Africa_Southern","d6",0.1,0.075397103,2040
"South America_Southern","d1",0.1,0.022547106,2040
"Africa_Western","d5",0.1,0.067808453,2040
"Central America and Caribbean","d2",0.1,0.030378892,2040
"Pakistan","d3",0.1,0.06879465,2040
"Africa_Eastern","d8",0.1,0.108508028,2040
"Southeast Asia","d2",0.1,0.030489822,2040
"Africa_Western","d6",0.1,0.079952304,2040
"Africa_Southern","d7",0.1,0.088948232,2040
"India","d2",0.1,0.038213994,2040
"Colombia","d1",0.1,0.024133308,2040
"Pakistan","d4",0.1,0.076547864,2040
"Pakistan","d5",0.1,0.083753527,2040
"Brazil","d1",0.1,0.024040976,2040
"Africa_Eastern","d9",0.1,0.143855561,2040
"Central America and Caribbean","d3",0.1,0.038077581,2040
"Africa_Southern","d8",0.1,0.106441094,2040
"South Africa","d2",0.1,0.022574467,2040
"Africa_Western","d7",0.1,0.095381617,2040
"Indonesia","d1",0.1,0.033005483,2040
"Pakistan","d6",0.1,0.091390534,2040
"India","d3",0.1,0.047520572,2040
"Southeast Asia","d3",0.1,0.038726819,2040
"Central Asia","d2",0.1,0.033604326,2040
"Pakistan","d7",0.1,0.100457558,2040
"Middle East","d1",0.1,0.030580678,2040
"South Asia","d1",0.1,0.034072897,2040
"Africa_Southern","d9",0.1,0.156358416,2040
"Africa_Western","d8",0.1,0.117968668,2040
"Central America and Caribbean","d4",0.1,0.046378921,2040
"Africa_Eastern","d10",0.1,0.365520307,2040
"India","d4",0.1,0.056364931,2040
"Pakistan","d8",0.1,0.112591503,2040
"Africa_Northern","d1",0.1,0.039768824,2040
"South Africa","d3",0.1,0.03092378,2040
"South America_Southern","d2",0.1,0.034513266,2040
"Colombia","d2",0.1,0.038009127,2040
"Southeast Asia","d4",0.1,0.047862113,2040
"South America_Northern","d1",0.1,0.036282157,2040
"Mexico","d1",0.1,0.027486448,2040
"Central America and Caribbean","d5",0.1,0.057196454,2040
"Central Asia","d3",0.1,0.044557169,2040
"India","d5",0.1,0.065726993,2040
"Africa_Western","d9",0.1,0.155315114,2040
"Brazil","d2",0.1,0.038111207,2040
"Pakistan","d9",0.1,0.134282354,2040
"Indonesia","d2",0.1,0.048997136,2040
"Europe_Non_EU","d1",0.1,0.030567636,2040
"Southeast Asia","d5",0.1,0.059732156,2040
"Europe_Eastern","d1",0.1,0.043153827,2040
"Colombia","d3",0.1,0.047274695,2040
"South Asia","d2",0.1,0.050085031,2040
"India","d6",0.1,0.076660668,2040
"South Africa","d4",0.1,0.039832944,2040
"Central America and Caribbean","d6",0.1,0.069869534,2040
"South America_Southern","d3",0.1,0.044584262,2040
"Indonesia","d3",0.1,0.05842447,2040
"Africa_Northern","d2",0.1,0.05586929,2040
"Middle East","d2",0.1,0.044894906,2040
"Brazil","d3",0.1,0.047548772,2040
"Africa_Western","d10",0.1,0.325637676,2040
"Central Asia","d4",0.1,0.057493247,2040
"EU-12","d1",0.1,0.041255928,2040
"Colombia","d4",0.1,0.056091958,2040
"Argentina","d1",0.1,0.031907433,2040
"South Asia","d3",0.1,0.059343987,2040
"India","d7",0.1,0.090860632,2040
"Indonesia","d4",0.1,0.066694849,2040
"South America_Northern","d2",0.1,0.053077359,2040
"Africa_Northern","d3",0.1,0.065204968,2040
"South Africa","d5",0.1,0.050021967,2040
"China","d1",0.1,0.034424915,2040
"Mexico","d2",0.1,0.041933691,2040
"Middle East","d3",0.1,0.053500341,2040
"Brazil","d4",0.1,0.056528302,2040
"Central America and Caribbean","d7",0.1,0.087756476,2040
"South Asia","d4",0.1,0.067379232,2040
"Colombia","d5",0.1,0.065435758,2040
"Indonesia","d5",0.1,0.074935652,2040
"South America_Southern","d4",0.1,0.054949617,2040
"Europe_Eastern","d2",0.1,0.059918415,2040
"Africa_Northern","d4",0.1,0.07279803,2040
"Europe_Non_EU","d2",0.1,0.045584655,2040
"Africa_Southern","d10",0.1,0.345970702,2040
"Southeast Asia","d6",0.1,0.078687397,2040
"South America_Northern","d3",0.1,0.062582196,2040
"Central Asia","d5",0.1,0.068034648,2040
"India","d8",0.1,0.111421893,2040
"EU-15","d1",0.1,0.039558859,2040
"Middle East","d4",0.1,0.061277794,2040
"South Asia","d5",0.1,0.075322392,2040
"Africa_Northern","d5",0.1,0.079730537,2040
"Brazil","d5",0.1,0.066036089,2040
"Indonesia","d6",0.1,0.084162796,2040
"Pakistan","d10",0.1,0.231684638,2040
"Central America and Caribbean","d8",0.1,0.117672422,2040
"Mexico","d3",0.1,0.051077245,2040
"South Africa","d6",0.1,0.062627556,2040
"Colombia","d6",0.1,0.076362097,2040
"Europe_Eastern","d3",0.1,0.068641228,2040
"South America_Northern","d4",0.1,0.070666609,2040
"South America_Southern","d5",0.1,0.06654933,2040
"Middle East","d5",0.1,0.06939623,2040
"Taiwan","d1",0.1,0.04508354,2040
"Africa_Northern","d6",0.1,0.087877811,2040
"South Asia","d6",0.1,0.084191943,2040
"Southeast Asia","d7",0.1,0.106078167,2040
"Central Asia","d6",0.1,0.082053361,2040
"Indonesia","d7",0.1,0.095715418,2040
"Argentina","d2",0.1,0.047832593,2040
"Europe_Eastern","d4",0.1,0.075096522,2040
"Brazil","d6",0.1,0.077121728,2040
"South America_Northern","d5",0.1,0.078515646,2040
"Mexico","d4",0.1,0.059522708,2040
"Africa_Northern","d7",0.1,0.097772963,2040
"Europe_Non_EU","d3",0.1,0.055164405,2040
"Middle East","d6",0.1,0.078407222,2040
"China","d2",0.1,0.051023974,2040
"Colombia","d7",0.1,0.090576917,2040
"Europe_Eastern","d5",0.1,0.082080301,2040
"South Asia","d7",0.1,0.095312196,2040
"South America_Southern","d6",0.1,0.079721305,2040
"USA","d1",0.1,0.026466876,2040
"Japan","d1",0.1,0.039018742,2040
"India","d9",0.1,0.148875068,2040
"South America_Northern","d6",0.1,0.087129723,2040
"South Africa","d7",0.1,0.0799512,2040
"Indonesia","d8",0.1,0.111942833,2040
"Europe_Non_EU","d4",0.1,0.063555652,2040
"Europe_Eastern","d6",0.1,0.090443152,2040
"Africa_Northern","d8",0.1,0.1124602,2040
"Central Asia","d7",0.1,0.108783216,2040
"Mexico","d5",0.1,0.068288818,2040
"Argentina","d3",0.1,0.057396687,2040
"Middle East","d7",0.1,0.092135591,2040
"Brazil","d7",0.1,0.091467884,2040
"Russia","d1",0.1,0.038237739,2040
"South Asia","d8",0.1,0.110990495,2040
"China","d3",0.1,0.060692975,2040
"South America_Northern","d7",0.1,0.097709736,2040
"South America_Southern","d7",0.1,0.095859482,2040
"Canada","d1",0.1,0.040545213,2040
"Colombia","d8",0.1,0.111196527,2040
"Europe_Non_EU","d5",0.1,0.072098347,2040
"Taiwan","d2",0.1,0.064017073,2040
"Mexico","d6",0.1,0.078423626,2040
"Southeast Asia","d8",0.1,0.139119804,2040
"Central America and Caribbean","d9",0.1,0.178102979,2040
"Argentina","d4",0.1,0.065876089,2040
"Europe_Eastern","d7",0.1,0.100531552,2040
"EU-12","d2",0.1,0.05830372,2040
"Middle East","d8",0.1,0.115324702,2040
"EU-15","d2",0.1,0.054918181,2040
"Africa_Northern","d9",0.1,0.1407762,2040
"Australia_NZ","d1",0.1,0.038656466,2040
"China","d4",0.1,0.069070393,2040
"Indonesia","d9",0.1,0.141325408,2040
"South America_Northern","d8",0.1,0.112316981,2040
"Brazil","d8",0.1,0.112152333,2040
"Europe_Non_EU","d6",0.1,0.081814579,2040
"South Africa","d8",0.1,0.106313511,2040
"Taiwan","d3",0.1,0.073713987,2040
"Argentina","d5",0.1,0.07439107,2040
"European Free Trade Association","d1",0.1,0.043497151,2040
"South Asia","d9",0.1,0.139797558,2040
"Mexico","d7",0.1,0.091523016,2040
"Europe_Eastern","d8",0.1,0.115719248,2040
"South America_Southern","d8",0.1,0.11909539,2040
"Japan","d2",0.1,0.056667493,2040
"Central Asia","d8",0.1,0.138678578,2040
"China","d5",0.1,0.077324213,2040
"South Korea","d1",0.1,0.043410226,2040
"USA","d2",0.1,0.041191627,2040
"EU-12","d3",0.1,0.068390664,2040
"Southeast Asia","d9",0.1,0.164449295,2040
"Taiwan","d4",0.1,0.081284369,2040
"Europe_Non_EU","d7",0.1,0.094105354,2040
"Argentina","d6",0.1,0.083956349,2040
"Europe_Eastern","d9",0.1,0.156596714,2040
"Colombia","d9",0.1,0.14885422,2040
"Russia","d2",0.1,0.055675043,2040
"Middle East","d9",0.1,0.16215717,2040
"EU-15","d3",0.1,0.065853581,2040
"South America_Northern","d9",0.1,0.138603675,2040
"China","d6",0.1,0.086455457,2040
"Taiwan","d5",0.1,0.08806696,2040
"Japan","d3",0.1,0.066383467,2040
"Canada","d2",0.1,0.058657537,2040
"Mexico","d8",0.1,0.110462472,2040
"Central America and Caribbean","d10",0.1,0.354929142,2040
"Central Asia","d9",0.1,0.170585268,2040
"Brazil","d9",0.1,0.149507739,2040
"EU-12","d4",0.1,0.077415685,2040
"Europe_Non_EU","d8",0.1,0.111489182,2040
"Taiwan","d6",0.1,0.095021168,2040
"Argentina","d7",0.1,0.095931999,2040
"China","d7",0.1,0.097710916,2040
"Australia_NZ","d2",0.1,0.056232429,2040
"Russia","d3",0.1,0.065356559,2040
"USA","d3",0.1,0.050734407,2040
"Japan","d4",0.1,0.074444556,2040
"EU-15","d4",0.1,0.075145565,2040
"EU-12","d5",0.1,0.08525083,2040
"Taiwan","d7",0.1,0.102979081,2040
"South America_Southern","d9",0.1,0.164103377,2040
"European Free Trade Association","d2",0.1,0.060549621,2040
"Southeast Asia","d10",0.1,0.31493487,2040
"Canada","d3",0.1,0.068481222,2040
"South Africa","d9",0.1,0.156506066,2040
"Japan","d5",0.1,0.082094964,2040
"Russia","d4",0.1,0.073447563,2040
"EU-12","d6",0.1,0.0938581,2040
"Argentina","d8",0.1,0.112720276,2040
"EU-15","d5",0.1,0.083596181,2040
"South Korea","d2",0.1,0.062009991,2040
"Europe_Non_EU","d9",0.1,0.143908779,2040
"Taiwan","d8",0.1,0.113232658,2040
"China","d8",0.1,0.113259405,2040
"Australia_NZ","d3",0.1,0.065952716,2040
"USA","d4",0.1,0.059619378,2040
"Central Asia","d10",0.1,0.273845704,2040
"Europe_Eastern","d10",0.1,0.20781904,2040
"Canada","d4",0.1,0.07652023,2040
"Mexico","d9",0.1,0.14540226,2040
"India","d10",0.1,0.340095467,2040
"Japan","d6",0.1,0.090316405,2040
"EU-12","d7",0.1,0.103936228,2040
"Russia","d5",0.1,0.081177313,2040
"Africa_Northern","d10",0.1,0.247741176,2040
"EU-15","d6",0.1,0.092551357,2040
"South Korea","d3",0.1,0.071728784,2040
"Australia_NZ","d4",0.1,0.07404598,2040
"Canada","d5",0.1,0.084051007,2040
"Taiwan","d9",0.1,0.131239591,2040
"South America_Southern","d10",0.1,0.318076865,2040
"USA","d5",0.1,0.068879124,2040
"Japan","d7",0.1,0.100171482,2040
"Russia","d6",0.1,0.089531846,2040
"European Free Trade Association","d3",0.1,0.070722003,2040
"EU-12","d8",0.1,0.117419609,2040
"Indonesia","d10",0.1,0.284795955,2040
"China","d9",0.1,0.140835504,2040
"EU-15","d7",0.1,0.10321607,2040
"Argentina","d9",0.1,0.142776398,2040
"Canada","d6",0.1,0.092045231,2040
"Australia_NZ","d5",0.1,0.081751014,2040
"South Korea","d4",0.1,0.079449538,2040
"Russia","d7",0.1,0.099609209,2040
"Japan","d8",0.1,0.113441732,2040
"European Free Trade Association","d4",0.1,0.079234571,2040
"South Asia","d10",0.1,0.283504268,2040
"USA","d6",0.1,0.07954988,2040
"South Korea","d5",0.1,0.086486159,2040
"Canada","d7",0.1,0.101489935,2040
"Australia_NZ","d6",0.1,0.090050741,2040
"EU-15","d8",0.1,0.116486932,2040
"EU-12","d9",0.1,0.136288635,2040
"South America_Northern","d10",0.1,0.263115919,2040
"European Free Trade Association","d5",0.1,0.086865369,2040
"South Korea","d6",0.1,0.093803555,2040
"Europe_Non_EU","d10",0.1,0.301711412,2040
"Russia","d8",0.1,0.11326387,2040
"Middle East","d10",0.1,0.292325364,2040
"Australia_NZ","d7",0.1,0.10002104,2040
"Canada","d8",0.1,0.1140133,2040
"EU-15","d9",0.1,0.139771093,2040
"USA","d7",0.1,0.093204504,2040
"European Free Trade Association","d6",0.1,0.094792289,2040
"Japan","d9",0.1,0.136815416,2040
"South Korea","d7",0.1,0.102294824,2040
"Colombia","d10",0.1,0.342065393,2040
"EU-12","d10",0.1,0.217880601,2040
"Australia_NZ","d8",0.1,0.113471838,2040
"European Free Trade Association","d7",0.1,0.103868412,2040
"South Korea","d8",0.1,0.113382549,2040
"Taiwan","d10",0.1,0.205361573,2040
"Russia","d9",0.1,0.137411211,2040
"Canada","d9",0.1,0.135784603,2040
"Brazil","d10",0.1,0.337484969,2040
"USA","d8",0.1,0.112694721,2040
"European Free Trade Association","d8",0.1,0.114167261,2040
"South Korea","d9",0.1,0.132833033,2040
"Australia_NZ","d9",0.1,0.137159,2040
"European Free Trade Association","d9",0.1,0.133628924,2040
"EU-15","d10",0.1,0.22890218,2040
"Mexico","d10",0.1,0.325879717,2040
"China","d10",0.1,0.269202248,2040
"European Free Trade Association","d10",0.1,0.212674397,2040
"Argentina","d10",0.1,0.287211106,2040
"USA","d9",0.1,0.147651104,2040
"South Africa","d10",0.1,0.438871544,2040
"Japan","d10",0.1,0.240645742,2040
"Canada","d10",0.1,0.228411721,2040
"Russia","d10",0.1,0.246289647,2040
"South Korea","d10",0.1,0.214601342,2040
"Australia_NZ","d10",0.1,0.242658776,2040
"USA","d10",0.1,0.32000838,2040
"Africa_Western","d1",0.1,0.02282796,2045
"Africa_Eastern","d1",0.1,0.026419984,2045
"Africa_Southern","d1",0.1,0.02726732,2045
"Africa_Eastern","d2",0.1,0.038102329,2045
"Africa_Southern","d2",0.1,0.03854495,2045
"Africa_Western","d2",0.1,0.03505345,2045
"Africa_Eastern","d3",0.1,0.047576044,2045
"Africa_Eastern","d4",0.1,0.0566332,2045
"Central America and Caribbean","d1",0.1,0.02193544,2045
"Africa_Southern","d3",0.1,0.050309755,2045
"Africa_Western","d3",0.1,0.048148995,2045
"Pakistan","d1",0.1,0.042673639,2045
"Africa_Eastern","d5",0.1,0.066168081,2045
"Southeast Asia","d1",0.1,0.021372762,2045
"Africa_Southern","d4",0.1,0.05972353,2045
"South Africa","d1",0.1,0.014213557,2045
"India","d1",0.1,0.026210988,2045
"Africa_Eastern","d6",0.1,0.076285372,2045
"Africa_Western","d4",0.1,0.058991797,2045
"Central Asia","d1",0.1,0.025956879,2045
"Africa_Southern","d5",0.1,0.067988709,2045
"Pakistan","d2",0.1,0.0609314,2045
"Africa_Eastern","d7",0.1,0.089874292,2045
"Africa_Southern","d6",0.1,0.077460117,2045
"Africa_Western","d5",0.1,0.069862897,2045
"South America_Southern","d1",0.1,0.02466192,2045
"Africa_Southern","d7",0.1,0.090371299,2045
"Central America and Caribbean","d2",0.1,0.033401421,2045
"Pakistan","d3",0.1,0.070503276,2045
"Southeast Asia","d2",0.1,0.032187833,2045
"Africa_Eastern","d8",0.1,0.109599836,2045
"Africa_Western","d6",0.1,0.081659223,2045
"Colombia","d1",0.1,0.026090035,2045
"Pakistan","d4",0.1,0.078149094,2045
"India","d2",0.1,0.040673486,2045
"Brazil","d1",0.1,0.025985082,2045
"Pakistan","d5",0.1,0.085160074,2045
"Africa_Eastern","d9",0.1,0.144111497,2045
"Africa_Western","d7",0.1,0.096677055,2045
"Africa_Southern","d8",0.1,0.107252116,2045
"South Africa","d2",0.1,0.025178616,2045
"Central America and Caribbean","d3",0.1,0.040916306,2045
"Pakistan","d6",0.1,0.092509698,2045
"Indonesia","d1",0.1,0.034720005,2045
"India","d3",0.1,0.050050117,2045
"Southeast Asia","d3",0.1,0.040305227,2045
"Pakistan","d7",0.1,0.101142341,2045
"Central America and Caribbean","d4",0.1,0.049610874,2045
"Middle East","d1",0.1,0.032465032,2045
"South Asia","d1",0.1,0.035772469,2045
"Central Asia","d2",0.1,0.037177431,2045
"Africa_Southern","d9",0.1,0.152029761,2045
"Africa_Western","d8",0.1,0.118287799,2045
"Africa_Eastern","d10",0.1,0.345229365,2045
"Pakistan","d8",0.1,0.112580013,2045
"India","d4",0.1,0.058805285,2045
"Africa_Northern","d1",0.1,0.041290449,2045
"Colombia","d2",0.1,0.040477508,2045
"South Africa","d3",0.1,0.033825884,2045
"South America_Northern","d1",0.1,0.037876779,2045
"South America_Southern","d2",0.1,0.036999967,2045
"Southeast Asia","d4",0.1,0.049435082,2045
"Mexico","d1",0.1,0.029386417,2045
"Central America and Caribbean","d5",0.1,0.060257075,2045
"Brazil","d2",0.1,0.040561246,2045
"Africa_Western","d9",0.1,0.153664402,2045
"India","d5",0.1,0.067955046,2045
"Central Asia","d3",0.1,0.048208096,2045
"Pakistan","d9",0.1,0.133016033,2045
"Indonesia","d2",0.1,0.051109177,2045
"Europe_Non_EU","d1",0.1,0.03235438,2045
"Europe_Eastern","d1",0.1,0.04477773,2045
"Southeast Asia","d5",0.1,0.060367298,2045
"Colombia","d3",0.1,0.049814875,2045
"South Asia","d2",0.1,0.052176205,2045
"South Africa","d4",0.1,0.042860259,2045
"India","d6",0.1,0.078543139,2045
"Brazil","d3",0.1,0.050068204,2045
"Middle East","d2",0.1,0.047206171,2045
"Central America and Caribbean","d6",0.1,0.07239189,2045
"South America_Southern","d3",0.1,0.046798586,2045
"Indonesia","d3",0.1,0.060558657,2045
"Africa_Northern","d2",0.1,0.057766861,2045
"EU-12","d1",0.1,0.042666856,2045
"Central Asia","d4",0.1,0.058625642,2045
"Africa_Western","d10",0.1,0.314826423,2045
"Argentina","d1",0.1,0.033640988,2045
"Colombia","d4",0.1,0.05854409,2045
"South America_Northern","d2",0.1,0.055031092,2045
