"region","gcam.consumer","subregional.population.share","subregional.income.share","year"
"Central Asia","d4",0.1,0.047599291,2035
"Southeast Asia","d5",0.1,0.052449282,2040
"Mexico","d3",0.1,0.039211391,2025
"EU-12","d3",0.1,0.06727675,1975
"EU-15","d1",0.1,0.029911254,1990
"Colombia","d4",0.1,0.041654513,2040
"Colombia","d2",0.1,0.021017677,2070
"South America_Southern","d5",0.1,0.05672123,2020
"Africa_Eastern","d7",0.1,0.098549343,2055
"Europe_Eastern","d5",0.1,0.086626362,1990
"USA","d1",0.1,0.00876246,2095
"Europe_Eastern","d1",0.1,0.032078015,2045
"Central Asia","d6",0.1,0.084304343,2020
"Africa_Southern","d4",0.1,0.052759042,2070
"Brazil","d3",0.1,0.031905647,2050
"Colombia","d5",0.1,0.053529666,2030
"USA","d1",0.1,0.008640127,2100
"Central Asia","d1",0.1,0.023033833,2075
"Southeast Asia","d7",0.1,0.085023432,2025
"Africa_Southern","d8",0.1,0.117060463,2050
"Argentina","d2",0.1,0.034217426,2025
"Central America and Caribbean","d8",0.1,0.112285764,2015
"Africa_Northern","d5",0.1,0.072246434,2025
"Mexico","d2",0.1,0.032403868,2035
"Argentina","d4",0.1,0.061806296,1975
"Middle East","d3",0.1,0.032465831,2050
"Central Asia","d7",0.1,0.107737833,1975
"Indonesia","d8",0.1,0.117741514,2020
"Central Asia","d8",0.1,0.130746723,1990
"Central America and Caribbean","d4",0.1,0.04586133,2050
"Colombia","d6",0.1,0.068086655,2020
"South America_Northern","d4",0.1,0.060317866,2020
"South America_Northern","d4",0.1,0.04964081,1975
"Colombia","d6",0.1,0.068637751,2015
"Brazil","d4",0.1,0.042411095,2035
"Africa_Southern","d9",0.1,0.170218259,2040
"Africa_Western","d6",0.1,0.074962625,2055
"Africa_Northern","d2",0.1,0.045697041,2040
"Central America and Caribbean","d1",0.1,0.016912803,2090
"Africa_Northern","d8",0.1,0.110399204,1990
"Taiwan","d3",0.1,0.060726791,1990
"Europe_Non_EU","d1",0.1,0.013310928,2075
"South Korea","d1",0.1,0.029452475,2010
"South Africa","d7",0.1,0.088153384,1975
"Africa_Western","d5",0.1,0.061741979,2060
"South Africa","d5",0.1,0.035525665,2040
"Europe_Eastern","d7",0.1,0.100393702,2010
"Middle East","d1",0.1,0.020187981,2080
"Africa_Western","d3",0.1,0.042188416,2070
"Central America and Caribbean","d9",0.1,0.174645687,1975
"Colombia","d7",0.1,0.081924577,2010
"Europe_Non_EU","d3",0.1,0.040645936,2020
"Africa_Western","d7",0.1,0.092607265,2050
"Europe_Eastern","d5",0.1,0.07582481,2020
"Taiwan","d1",0.1,0.029284295,2005
"Central Asia","d2",0.1,0.033368788,2055
"Africa_Western","d9",0.1,0.167921968,2035
"Taiwan","d1",0.1,0.03304571,2030
"Pakistan","d10",0.1,0.275668375,2020
"South Asia","d6",0.1,0.080605511,2055
"South Africa","d4",0.1,0.0264443,2055
"EU-12","d4",0.1,0.07056087,1990
"Pakistan","d8",0.1,0.114185148,2045
"Mexico","d5",0.1,0.0573,2005
"South Asia","d7",0.1,0.095467395,2050
"Middle East","d6",0.1,0.059431549,2020
"Pakistan","d3",0.1,0.066253687,2060
"China","d1",0.1,0.024611389,2040
"China","d9",0.1,0.157243362,2005
"Colombia","d3",0.1,0.031035921,2055
"Africa_Western","d4",0.1,0.051614127,2065
"South America_Northern","d2",0.1,0.040378626,2040
"South America_Northern","d5",0.1,0.062158552,2005
"Africa_Eastern","d6",0.1,0.083886611,2060
"Brazil","d2",0.1,0.022095995,2075
"China","d7",0.1,0.095418476,2010
"Central Asia","d3",0.1,0.040145368,2045
"South Africa","d3",0.1,0.018716963,2075
"Africa_Southern","d2",0.1,0.032335908,2085
"India","d6",0.1,0.01909524,2090
"South Africa","d8",0.1,0.082551189,2005
"Southeast Asia","d3",0.1,0.037799234,2055
"South America_Northern","d3",0.1,0.050354076,2030
"South Asia","d8",0.1,0.114629198,2045
"Africa_Northern","d4",0.1,0.063607884,2030
"Mexico","d1",0.1,0.024792107,2050
"India","d6",0.1,0.051563465,2050
"South Africa","d8",0.1,0.077207721,2010
"Pakistan","d5",0.1,0.081018185,2055
"India","d7",0.1,0.015908442,2100
"Africa_Northern","d3",0.1,0.054927237,2035
"Africa_Eastern","d9",0.1,0.164664464,2045
"Europe_Non_EU","d2",0.1,0.029051065,2035
"Pakistan","d9",0.1,0.141586307,2040
"Middle East","d4",0.1,0.040193405,2040
"Brazil","d5",0.1,0.054511479,2025
"Africa_Northern","d7",0.1,0.093632258,2005
"Central America and Caribbean","d5",0.1,0.055214584,2045
"EU-12","d1",0.1,0.028610794,2025
"Middle East","d5",0.1,0.048025435,2010
"Africa_Southern","d10",0.1,0.48311377,1975
"Africa_Western","d10",0.1,0.443374422,1990
"Brazil","d8",0.1,0.106862836,1975
"Mexico","d5",0.1,0.058023209,2010
"Indonesia","d7",0.1,0.09560717,2025
"Southeast Asia","d8",0.1,0.109278747,2020
"South America_Southern","d4",0.1,0.045582453,2030
"Europe_Non_EU","d7",0.1,0.094236435,1990
"China","d5",0.1,0.069831908,2015
"Argentina","d1",0.1,0.02165189,2050
"Russia","d1",0.1,0.021520383,2030
"South Africa","d6",0.1,0.047781772,2030
"Mexico","d4",0.1,0.048129946,2020
"Europe_Non_EU","d1",0.1,0.012968927,2080
"Indonesia","d2",0.1,0.038155581,2050
"Brazil","d3",0.1,0.031906336,2055
"Europe_Eastern","d6",0.1,0.085955941,1975
"Colombia","d9",0.1,0.164413137,1975
"Pakistan","d2",0.1,0.057996734,2065
"South Asia","d2",0.1,0.044547893,2075
"Colombia","d2",0.1,0.02084369,2075
"South America_Northern","d1",0.1,0.027659614,2060
"Pakistan","d7",0.1,0.099528127,2050
"Africa_Northern","d1",0.1,0.03303432,2055
"Central America and Caribbean","d9",0.1,0.175310864,1990
"Africa_Northern","d6",0.1,0.082562749,2010
"Europe_Non_EU","d5",0.1,0.063580457,2005
"Africa_Northern","d8",0.1,0.124439745,1975
"Africa_Eastern","d2",0.1,0.038963397,2080
"Mexico","d5",0.1,0.05706053,2015
"Europe_Non_EU","d4",0.1,0.057050247,2010
"South America_Southern","d3",0.1,0.03578513,2040
"Middle East","d5",0.1,0.049795507,2030
"Central Asia","d5",0.1,0.061668116,2030
"Europe_Non_EU","d8",0.1,0.121788224,1975
"Middle East","d6",0.1,0.055935556,1990
"South Asia","d1",0.1,0.033393335,2085
"South Asia","d5",0.1,0.072360016,2060
"Southeast Asia","d6",0.1,0.067675669,2035
"Africa_Western","d8",0.1,0.120261148,2045
"India","d9",0.1,0.169851449,2020
"Europe_Eastern","d4",0.1,0.066260124,2025
"Pakistan","d1",0.1,0.041932502,2075
"Central America and Caribbean","d7",0.1,0.08488101,2030
"Indonesia","d7",0.1,0.092344581,2015
"South Africa","d7",0.1,0.065856423,2020
"Africa_Northern","d6",0.1,0.081688026,2015
"South America_Southern","d2",0.1,0.02844547,2050
"Middle East","d2",0.1,0.027829433,2065
"Africa_Eastern","d5",0.1,0.071662046,2065
"Canada","d1",0.1,0.030721466,1990
"Colombia","d4",0.1,0.041517891,2045
"Indonesia","d1",0.1,0.026267345,2065
"Central America and Caribbean","d8",0.1,0.112604961,2020
"Africa_Western","d1",0.1,0.023164511,2090
"Europe_Eastern","d2",0.1,0.047263588,2035
"Brazil","d6",0.1,0.067063938,2010
"Europe_Eastern","d1",0.1,0.032155798,2050
"Central Asia","d1",0.1,0.023587821,2080
"Brazil","d4",0.1,0.042365863,2040
"Southeast Asia","d2",0.1,0.031342155,2065
"Central Asia","d8",0.1,0.127738553,2010
"Middle East","d5",0.1,0.048187518,2015
"Japan","d3",0.1,0.054596766,1975
"Europe_Eastern","d8",0.1,0.127239331,2005
"South Asia","d10",0.1,0.344072085,2010
"Europe_Eastern","d6",0.1,0.09809486,1990
"Colombia","d5",0.1,0.053368802,2035
"Colombia","d8",0.1,0.106302164,2005
"EU-12","d4",0.1,0.076849072,1975
"Africa_Northern","d7",0.1,0.096979323,2020
"Colombia","d6",0.1,0.067821324,2025
"China","d4",0.1,0.058323687,2020
"Middle East","d3",0.1,0.033513429,2055
"South Asia","d4",0.1,0.063365643,2065
"Indonesia","d6",0.1,0.079854129,2030
"USA","d2",0.1,0.038181695,1975
"Central America and Caribbean","d6",0.1,0.066924864,2040
"Europe_Eastern","d3",0.1,0.056956817,2030
"South America_Southern","d6",0.1,0.073843459,2015
"Southeast Asia","d1",0.1,0.022876101,2080
"Brazil","d2",0.1,0.022095555,2080
"South Korea","d5",0.1,0.074258917,1975
"South Korea","d5",0.1,0.074258917,1990
"Europe_Non_EU","d1",0.1,0.012612609,2085
"South America_Northern","d4",0.1,0.060445082,2025
"Argentina","d5",0.1,0.063418291,2005
"Southeast Asia","d4",0.1,0.046414205,2050
"Mexico","d7",0.1,0.081403072,1990
"India","d7",0.1,0.076380882,2040
"Argentina","d3",0.1,0.044505748,2020
"Africa_Southern","d10",0.1,0.504995634,1990
"Mexico","d3",0.1,0.040776334,2030
"South Asia","d3",0.1,0.054766825,2070
"EU-12","d2",0.1,0.044525438,2010
"South America_Southern","d1",0.1,0.019063691,2070
"South Africa","d3",0.1,0.018807871,2080
"South Africa","d4",0.1,0.026675199,2060
"India","d8",0.1,0.111473296,2030
"South Asia","d9",0.1,0.148235812,2040
"Africa_Eastern","d1",0.1,0.024384505,2095
"Central Asia","d4",0.1,0.049099849,2040
"Argentina","d2",0.1,0.034442994,2030
"South America_Northern","d4",0.1,0.060071114,2015
"South Africa","d5",0.1,0.035902905,2045
"Central America and Caribbean","d1",0.1,0.017138392,2095
"Southeast Asia","d8",0.1,0.109726332,2010
"South America_Northern","d4",0.1,0.062348712,2010
"Colombia","d3",0.1,0.030883304,2060
"Indonesia","d3",0.1,0.047580026,2045
"India","d6",0.1,0.049035414,2055
"South America_Southern","d5",0.1,0.056742041,2025
"Argentina","d7",0.1,0.089455272,1990
"Africa_Northern","d6",0.1,0.083310071,2025
"Indonesia","d9",0.1,0.148806148,2005
"Indonesia","d5",0.1,0.067620119,2035
"Europe_Non_EU","d2",0.1,0.028573539,2040
"Russia","d4",0.1,0.052170096,2005
"Europe_Non_EU","d3",0.1,0.040120351,2025
"Central America and Caribbean","d3",0.1,0.040402153,2060
"Pakistan","d4",0.1,0.074490609,2060
"Russia","d2",0.1,0.040891822,2015
"Africa_Eastern","d10",0.1,0.339419327,2030
"South America_Southern","d9",0.1,0.168519868,1975
"EU-15","d1",0.1,0.026207977,2015
"Indonesia","d8",0.1,0.12107978,2010
"Southeast Asia","d5",0.1,0.054447894,2045
"Central America and Caribbean","d2",0.1,0.031336187,2070
"Russia","d2",0.1,0.044,2010
"Brazil","d7",0.1,0.083104155,2005
"Japan","d1",0.1,0.028879438,2005
"EU-12","d3",0.1,0.05355787,2005
"South America_Northern","d2",0.1,0.040923011,2045
"South Africa","d8",0.1,0.105229647,1990
"Africa_Eastern","d3",0.1,0.05082888,2075
"Middle East","d6",0.1,0.059970487,2025
"Pakistan","d6",0.1,0.089707997,2055
"Middle East","d1",0.1,0.021210384,2085
"Africa_Eastern","d4",0.1,0.062078783,2070
"EU-12","d1",0.1,0.027877163,2030
"Central Asia","d2",0.1,0.035037671,2060
"Brazil","d3",0.1,0.031914712,2060
"Europe_Eastern","d8",0.1,0.119565901,2015
"Indonesia","d4",0.1,0.05708494,2040
"Japan","d1",0.1,0.029549337,2010
"Argentina","d4",0.1,0.054647268,2010
"Middle East","d6",0.1,0.054485698,1975
"South America_Northern","d3",0.1,0.050825707,2035
"Africa_Northern","d2",0.1,0.046312504,2045
"Brazil","d6",0.1,0.07020351,2015
"Africa_Western","d2",0.1,0.034123867,2080
"Europe_Non_EU","d1",0.1,0.012215532,2090
"Brazil","d5",0.1,0.054295133,2030
"Brazil","d6",0.1,0.068918056,2020
"South America_Southern","d7",0.1,0.088914119,2010
"Pakistan","d10",0.1,0.337874274,1990
"Taiwan","d3",0.1,0.062476477,2020
"EU-12","d5",0.1,0.08091215,1990
"Australia_NZ","d1",0.1,0.027220699,2005
"Europe_Eastern","d6",0.1,0.087578313,2020
"Africa_Southern","d6",0.1,0.076719783,2065
"Taiwan","d4",0.1,0.070758019,1990
"Colombia","d2",0.1,0.020657066,2080
"Japan","d1",0.1,0.027696182,2015
"Mexico","d2",0.1,0.03456631,2040
"Central Asia","d6",0.1,0.081134522,2025
"South America_Northern","d5",0.1,0.071070921,2020
"Argentina","d5",0.1,0.073251446,1975
"Africa_Southern","d9",0.1,0.168319253,2045
"Africa_Southern","d3",0.1,0.043973719,2080
"Canada","d1",0.1,0.02309641,2020
"EU-15","d1",0.1,0.027741413,2010
"Pakistan","d10",0.1,0.274677237,2025
"Africa_Southern","d7",0.1,0.094344682,2060
"EU-15","d1",0.1,0.025839295,2020
"Middle East","d4",0.1,0.041750667,2045
"Southeast Asia","d7",0.1,0.086512601,2030
"Japan","d1",0.1,0.027310122,2020
"Africa_Northern","d5",0.1,0.072825561,2030
"Central Asia","d3",0.1,0.042433073,2050
"Africa_Eastern","d8",0.1,0.120817361,2055
"Taiwan","d1",0.1,0.028350055,2010
"Russia","d1",0.1,0.021229918,2035
"South America_Northern","d6",0.1,0.075730892,1990
"Middle East","d6",0.1,0.058740817,2005
"Brazil","d4",0.1,0.042338145,2045
"Brazil","d8",0.1,0.102667979,1990
"China","d1",0.1,0.025616877,2045
"Africa_Southern","d5",0.1,0.06453229,2070
"China","d2",0.1,0.038525694,2030
"Taiwan","d1",0.1,0.03326199,2035
"Central America and Caribbean","d4",0.1,0.04816651,2055
"Canada","d1",0.1,0.022316575,2025
"Argentina","d4",0.1,0.055354681,2015
"Africa_Western","d10",0.1,0.397866419,2005
"Europe_Non_EU","d4",0.1,0.050615013,2015
"Central Asia","d1",0.1,0.024041051,2085
"EU-15","d3",0.1,0.052589268,1975
"Africa_Southern","d8",0.1,0.117458251,2055
"EU-15","d1",0.1,0.028739297,2005
"Brazil","d2",0.1,0.022085326,2085
"Argentina","d1",0.1,0.02264616,2055
"Europe_Non_EU","d1",0.1,0.011808844,2095
"Africa_Southern","d4",0.1,0.054202753,2075
"South Africa","d6",0.1,0.048052833,2035
"Southeast Asia","d10",0.1,0.391532134,1975
"South America_Southern","d4",0.1,0.045906225,2035
"India","d6",0.1,0.024939375,2085
"Africa_Northern","d3",0.1,0.055360856,2040
"Colombia","d4",0.1,0.041377251,2050
"Mexico","d4",0.1,0.049303958,2025
"Africa_Northern","d4",0.1,0.063915845,2035
"South America_Northern","d1",0.1,0.028548174,2065
"Central Asia","d8",0.1,0.131638245,1975
"Africa_Eastern","d7",0.1,0.099531686,2060
"South America_Southern","d6",0.1,0.071267888,2020
"Europe_Eastern","d1",0.1,0.032163621,2055
"Mexico","d8",0.1,0.11339413,1975
"South Asia","d7",0.1,0.096768634,2055
"Middle East","d5",0.1,0.051406834,2035
"Central Asia","d8",0.1,0.123307869,2015
"South Africa","d3",0.1,0.018907563,2085
"China","d3",0.1,0.048640643,2025
"Canada","d1",0.1,0.021652806,2030
"Pakistan","d8",0.1,0.114244719,2050
"Southeast Asia","d3",0.1,0.039627227,2060
"Europe_Eastern","d8",0.1,0.122112405,2010
"Canada","d2",0.1,0.045,1975
"South Asia","d6",0.1,0.082671359,2060
"Canada","d1",0.1,0.010165181,2100
"Africa_Western","d9",0.1,0.167328171,2040
"Central Asia","d9",0.1,0.171002965,2005
"South Asia","d10",0.1,0.356305434,2020
"India","d6",0.1,0.046156358,2060
"South Korea","d1",0.1,0.031807537,2015
"EU-15","d1",0.1,0.025455356,2025
"South Asia","d8",0.1,0.115717886,2050
"Colombia","d5",0.1,0.053236112,2040
"Australia_NZ","d1",0.1,0.027593424,2010
"Canada","d1",0.1,0.027098645,2010
"Colombia","d6",0.1,0.067565333,2030
"South America_Northern","d5",0.1,0.061572978,1975
"Europe_Eastern","d5",0.1,0.076198529,2025
"South Asia","d10",0.1,0.363169642,2015
"Southeast Asia","d8",0.1,0.112505717,2015
"Africa_Western","d6",0.1,0.076196506,2060
"Central Asia","d5",0.1,0.061448749,2035
"South America_Northern","d4",0.1,0.060589814,2030
"EU-12","d5",0.1,0.086624562,1975
"Europe_Non_EU","d2",0.1,0.028122537,2045
"South Africa","d4",0.1,0.026927099,2065
"Africa_Western","d5",0.1,0.062794374,2065
"Central America and Caribbean","d7",0.1,0.085825204,2035
"Africa_Northern","d7",0.1,0.096204873,2010
"Middle East","d2",0.1,0.029474313,2070
"Mexico","d6",0.1,0.0701,2005
"Pakistan","d3",0.1,0.067876059,2065
"Europe_Non_EU","d1",0.1,0.011373017,2100
"Africa_Western","d7",0.1,0.093455334,2055
"Central America and Caribbean","d5",0.1,0.057400303,2050
"Middle East","d3",0.1,0.034916951,2060
"Europe_Eastern","d7",0.1,0.111593843,1990
"South America_Southern","d8",0.1,0.11428752,2005
"Africa_Southern","d2",0.1,0.033272039,2090
"Africa_Western","d3",0.1,0.043652805,2075
"Europe_Eastern","d7",0.1,0.101292739,1975
"Central America and Caribbean","d1",0.1,0.017001151,2100
"Africa_Northern","d1",0.1,0.034304343,2060
"Pakistan","d9",0.1,0.14080195,2045
"Japan","d1",0.1,0.027002917,2025
"South America_Southern","d3",0.1,0.037182759,2045
"Central America and Caribbean","d8",0.1,0.113236513,2025
"Brazil","d3",0.1,0.031929225,2065
"Canada","d1",0.1,0.021029869,2035
"Colombia","d7",0.1,0.086547601,2015
"Africa_Western","d10",0.1,0.383236258,2020
"China","d6",0.1,0.083124827,2015
"Europe_Eastern","d2",0.1,0.047277395,2040
"Russia","d2",0.1,0.056567142,1975
"South America_Southern","d2",0.1,0.029623662,2055
"Africa_Northern","d7",0.1,0.095379188,2015
"Indonesia","d2",0.1,0.03944849,2055
"EU-12","d1",0.1,0.027226731,2035
"South Africa","d5",0.1,0.03624088,2050
"Pakistan","d10",0.1,0.292031297,2005
"Pakistan","d5",0.1,0.082338169,2060
"Colombia","d3",0.1,0.030721382,2065
"Europe_Non_EU","d4",0.1,0.050963644,2020
"Colombia","d7",0.1,0.08663128,2020
"Central America and Caribbean","d9",0.1,0.180179426,2005
"Africa_Western","d4",0.1,0.053128523,2070
"South Africa","d7",0.1,0.066108626,2025
"Taiwan","d2",0.1,0.051263979,2025
"South America_Southern","d9",0.1,0.165412129,1990
"Central Asia","d7",0.1,0.110128473,2020
"Canada","d1",0.1,0.028000488,2005
"Brazil","d5",0.1,0.054200659,2035
"Canada","d1",0.1,0.011265088,2095
"Indonesia","d1",0.1,0.027626976,2070
"Southeast Asia","d6",0.1,0.069691086,2040
"Argentina","d2",0.1,0.034769167,2035
"China","d8",0.1,0.118979992,2010
"Europe_Non_EU","d3",0.1,0.039756112,2030
"Colombia","d2",0.1,0.020451144,2085
"Pakistan","d1",0.1,0.04265529,2080
"India","d7",0.1,0.0742159,2045
"Russia","d2",0.1,0.054324508,1990
"Africa_Eastern","d6",0.1,0.084853762,2065
"South Asia","d2",0.1,0.046176543,2080
"Australia_NZ","d1",0.1,0.027143124,2015
"South Africa","d8",0.1,0.112715341,1975
"Pakistan","d7",0.1,0.100174613,2055
"Mexico","d1",0.1,0.027678478,2055
"South Korea","d6",0.1,0.0858987,1975
"South Korea","d6",0.1,0.0858987,1990
"South Asia","d1",0.1,0.034764558,2090
"Canada","d1",0.1,0.026786818,2015
"Canada","d1",0.1,0.02040573,2040
"Mexico","d6",0.1,0.06901947,2015
"Mexico","d6",0.1,0.071161798,2010
"South Asia","d5",0.1,0.074090055,2065
"Southeast Asia","d2",0.1,0.033096202,2070
"Argentina","d3",0.1,0.044816945,2025
"Pakistan","d2",0.1,0.059324748,2070
"Brazil","d4",0.1,0.042326637,2050
"Africa_Eastern","d9",0.1,0.16415148,2050
"Russia","d1",0.1,0.020882607,2040
"Japan","d4",0.1,0.064600434,1975
"South America_Northern","d6",0.1,0.078853645,2005
"EU-15","d1",0.1,0.025236758,2030
"Southeast Asia","d8",0.1,0.111900789,2025
"Europe_Non_EU","d5",0.1,0.069243852,2010
"Pakistan","d10",0.1,0.272655785,2010
"South America_Northern","d3",0.1,0.051317836,2040
"South America_Southern","d1",0.1,0.019991645,2075
"Mexico","d3",0.1,0.042574525,2035
"EU-12","d2",0.1,0.045294305,2015
"Indonesia","d8",0.1,0.117948503,2025
"Africa_Eastern","d2",0.1,0.039592722,2085
"Africa_Western","d1",0.1,0.023988797,2095
"Mexico","d5",0.1,0.059231069,2020
"Middle East","d7",0.1,0.076079257,2020
"South America_Northern","d2",0.1,0.04171189,2050
"Brazil","d2",0.1,0.022063927,2090
"Central America and Caribbean","d6",0.1,0.068746309,2045
"Europe_Eastern","d4",0.1,0.066907052,2030
"India","d6",0.1,0.042880111,2065
"USA","d2",0.1,0.032096911,1990
"Africa_Southern","d10",0.1,0.471467102,2005
"Central Asia","d4",0.1,0.051127955,2045
"Africa_Western","d8",0.1,0.119956552,2050
"China","d5",0.1,0.069187033,2020
"Southeast Asia","d4",0.1,0.047976915,2055
"Africa_Northern","d8",0.1,0.117088243,2005
"South America_Northern","d5",0.1,0.071142007,2025
"Middle East","d1",0.1,0.022213745,2090
"Middle East","d4",0.1,0.043016184,2050
"Central Asia","d1",0.1,0.024385764,2090
"Indonesia","d9",0.1,0.155659401,2020
"Canada","d1",0.1,0.012315589,2090
"Southeast Asia","d1",0.1,0.024439083,2085
"India","d6",0.1,0.030220872,2080
"Australia_NZ","d2",0.1,0.050347023,1975
"Canada","d1",0.1,0.01976623,2045
"Europe_Non_EU","d6",0.1,0.078613299,2005
"Central Asia","d2",0.1,0.036588897,2065
"Brazil","d6",0.1,0.068736531,2025
"Middle East","d6",0.1,0.061497347,2030
"Europe_Non_EU","d8",0.1,0.118106184,1990
"South Africa","d3",0.1,0.019018071,2090
"South Asia","d9",0.1,0.146969073,2045
"Colombia","d9",0.1,0.157117917,1990
"South America_Southern","d5",0.1,0.057191719,2030
"Indonesia","d7",0.1,0.095738524,2030
"Japan","d1",0.1,0.026782751,2030
"Europe_Eastern","d3",0.1,0.057740058,2035
"Africa_Eastern","d1",0.1,0.02460498,2100
"Indonesia","d8",0.1,0.114101262,2015
"Pakistan","d10",0.1,0.272457741,2015
"Canada","d1",0.1,0.019097624,2050
"Africa_Northern","d7",0.1,0.097382568,2025
"Taiwan","d5",0.1,0.080808983,1990
"Africa_Northern","d8",0.1,0.117596259,2020
"Australia_NZ","d2",0.1,0.04274014,1990
"EU-12","d6",0.1,0.093062494,1990
"Colombia","d8",0.1,0.108765963,2010
"Canada","d1",0.1,0.018384291,2055
"South Asia","d4",0.1,0.065522816,2070
"India","d8",0.1,0.10958297,2035
"Canada","d1",0.1,0.013311505,2085
"Europe_Eastern","d7",0.1,0.100765632,2020
"South America_Northern","d5",0.1,0.073704495,2010
"Canada","d1",0.1,0.017627024,2060
"Europe_Non_EU","d2",0.1,0.027688403,2050
"South Korea","d2",0.1,0.047170382,2005
"Taiwan","d4",0.1,0.072515571,2020
"Africa_Eastern","d5",0.1,0.072783566,2070
"Africa_Northern","d2",0.1,0.047490699,2050
"Central Asia","d9",0.1,0.177610753,1990
"India","d6",0.1,0.039156106,2070
"Indonesia","d6",0.1,0.080122252,2035
"Canada","d1",0.1,0.016831396,2065
"Indonesia","d3",0.1,0.048723913,2050
"Europe_Eastern","d1",0.1,0.032053231,2060
"Africa_Northern","d6",0.1,0.083342594,2030
"Central Asia","d3",0.1,0.044729937,2055
"Colombia","d4",0.1,0.041227663,2055
"Canada","d1",0.1,0.014252928,2080
"India","d6",0.1,0.034948965,2075
"South America_Northern","d5",0.1,0.072140854,2015
"Canada","d1",0.1,0.01600423,2070
"South Asia","d3",0.1,0.057022212,2075
"South Africa","d4",0.1,0.027023851,2070
"Central America and Caribbean","d2",0.1,0.032852405,2075
"Canada","d1",0.1,0.015147112,2075
"Brazil","d3",0.1,0.031946259,2070
"Middle East","d5",0.1,0.052453229,2040
"South America_Southern","d7",0.1,0.090789385,2015
"Argentina","d6",0.1,0.077761119,2005
"Middle East","d6",0.1,0.062578278,2010
"Southeast Asia","d5",0.1,0.056930478,2050
"Argentina","d1",0.1,0.023644932,2060
"South Africa","d8",0.1,0.098150643,2015
"Europe_Eastern","d9",0.1,0.159059818,2005
"Middle East","d7",0.1,0.071610657,1990
"South Africa","d6",0.1,0.048403098,2040
"EU-12","d1",0.1,0.02663518,2040
"China","d1",0.1,0.0267461,2050
"EU-15","d1",0.1,0.025084681,2035
"Central Asia","d6",0.1,0.079124679,2030
"Brazil","d7",0.1,0.084779638,2010
"India","d9",0.1,0.169263757,2025
"Indonesia","d5",0.1,0.067873366,2040
"Brazil","d7",0.1,0.083254163,2015
"Africa_Eastern","d10",0.1,0.333952958,2035
"South America_Northern","d6",0.1,0.083414209,2020
"Russia","d1",0.1,0.020551394,2045
"EU-12","d6",0.1,0.09610395,1975
"Indonesia","d4",0.1,0.057697704,2045
"Argentina","d4",0.1,0.054966889,2020
"Central America and Caribbean","d3",0.1,0.042830726,2065
"European Free Trade Association","d1",0.1,0.031005186,1975
"Argentina","d6",0.1,0.086213371,1975
"Taiwan","d1",0.1,0.033689636,2040
"Colombia","d5",0.1,0.053098763,2045
"Africa_Northern","d5",0.1,0.072988669,2035
"Colombia","d6",0.1,0.067409173,2035
"Taiwan","d10",0.1,0.227337608,1975
"Indonesia","d10",0.1,0.267311636,1990
"South America_Northern","d1",0.1,0.029708616,2070
"Russia","d2",0.1,0.039134322,2020
"Pakistan","d10",0.1,0.272884551,2030
"South America_Southern","d4",0.1,0.046598714,2040
"Colombia","d2",0.1,0.02022692,2090
"South America_Northern","d4",0.1,0.061047806,2035
"Russia","d5",0.1,0.06359331,2005
"Argentina","d5",0.1,0.065696715,2010
"Pakistan","d4",0.1,0.076012116,2065
"Central America and Caribbean","d9",0.1,0.178737229,2010
"Brazil","d5",0.1,0.054154999,2040
"Pakistan","d6",0.1,0.090773315,2060
"Japan","d1",0.1,0.026628557,2035
"Mexico","d4",0.1,0.050862623,2030
"Mexico","d2",0.1,0.037197241,2045
"Africa_Northern","d4",0.1,0.063877592,2040
"South Africa","d5",0.1,0.036479255,2055
"Middle East","d6",0.1,0.061651383,2015
"EU-12","d4",0.1,0.065268067,2005
"Southeast Asia","d7",0.1,0.088279408,2035
"Colombia","d3",0.1,0.030545938,2070
"Colombia","d7",0.1,0.086438675,2025
"Africa_Northern","d3",0.1,0.056187752,2045
"Africa_Eastern","d3",0.1,0.051371312,2080
"Brazil","d2",0.1,0.022029059,2095
"Africa_Southern","d9",0.1,0.167238378,2050
"Brazil","d4",0.1,0.042327184,2055
"Middle East","d3",0.1,0.036413076,2065
"Europe_Non_EU","d3",0.1,0.039391369,2035
"Middle East","d2",0.1,0.030870878,2075
"Central Asia","d5",0.1,0.061709786,2040
"Europe_Eastern","d6",0.1,0.087285364,2025
"China","d2",0.1,0.039367644,2035
"Argentina","d2",0.1,0.035078841,2040
"Africa_Western","d2",0.1,0.035677593,2085
"Africa_Eastern","d4",0.1,0.063171153,2075
"South Africa","d3",0.1,0.019139597,2095
"Central Asia","d1",0.1,0.024655819,2095
"Central America and Caribbean","d4",0.1,0.050698094,2060
"European Free Trade Association","d1",0.1,0.028267213,1990
"South Korea","d1",0.1,0.031225697,2020
"Europe_Non_EU","d4",0.1,0.050495015,2025
"Europe_Eastern","d8",0.1,0.128761692,1990
"Argentina","d8",0.1,0.112943528,1990
"Europe_Eastern","d2",0.1,0.047652096,2045
"EU-12","d3",0.1,0.057242661,2010
"Africa_Southern","d3",0.1,0.045330324,2085
"Russia","d1",0.1,0.02023594,2050
"India","d7",0.1,0.071730273,2050
"Central America and Caribbean","d7",0.1,0.087042931,2040
"Africa_Southern","d6",0.1,0.078098567,2070
"South America_Southern","d6",0.1,0.071989533,2025
"Africa_Northern","d9",0.1,0.168531777,1975
